IDOrder,Status,OrderedDate,ConfirmDate,DeliveryDate,DeliveredDate,TotalMoney,TotalAmount,IDMember,Address,PhoneNumber,Email,FullName,Notes,IDZipCode,IDShipper
4524,4,2020-02-03 09:35:00,2020-02-03 14:33:00,2020-02-04 07:57:00,2020-02-05 07:27:00,7038000,2,129,"Intibuc , Sachsen-Anhalt, Norsup",0984429047,le_huy2102@yahoo.com,Trần Triệu Anh,Giao nhanh nha anh !,1545,2
4525,4,2018-11-09 20:09:00,2018-11-10 00:15:00,2018-11-10 10:21:00,2018-11-12 14:03:00,3519000,1,164,"Alta Verapaz, Tarapac , Yigo Village",0984429047,ngocnt_binhduong@pti.com.vn, Trần Thị Diệu Phi,Giao nhanh nha anh !,1483,1
4526,4,2019-02-04 10:51:00,2019-02-04 11:24:00,2019-02-04 23:37:00,2019-02-07 09:57:00,17681000,4,88,"Tiaret, Lunda Sul, Northern",0984429047,quangcanh0027@yahoo.com,Lê Đình Sạ,Giao nhanh nha anh !,842,1
4527,4,2018-09-17 09:56:00,2018-09-17 14:22:00,2018-09-18 05:02:00,2018-09-19 08:57:00,3220000,2,154,"Upper West, Anhui, Middle Island",0984429047,the.ngochong@gmail.com,Daria Dyldina,Giao nhanh nha anh !,1381,5
4528,4,2018-06-29 19:43:00,2018-06-29 23:28:00,2018-06-30 07:04:00,2018-07-02 12:13:00,3240000,1,108,"Liverpool, Nord-Ubangi, Toronto",0984429047,hai.hophi@yeobd.com,Huỳnh Thế Quảng,Giao nhanh nha anh !,1294,8
4529,4,2019-04-14 03:44:00,2019-04-14 05:57:00,2019-04-14 20:45:00,2019-04-16 12:11:00,3276000,2,90,"Phường 27, Quận Bình Thạnh, Hồ Chí Minh",0984429047,thaodm.bdg@vnpt.vn,Mai Hiếu,Giao nhanh nha anh !,236,2
4530,4,2020-03-04 02:09:00,2020-03-04 05:45:00,2020-03-05 00:38:00,2020-03-06 02:35:00,10820000,4,372,"Enriquillo, Misiones, Hanover",0984429047,vuninh7292@gmail.com,Nguyễn Thị Thu Trang,Giao nhanh nha anh !,865,6
4531,4,2019-12-28 05:01:00,2019-12-28 06:18:00,2019-12-28 19:26:00,2019-12-30 05:28:00,10850000,3,502,"Phường Hiệp Ninh, TP. Tây Ninh, Tây Ninh",0984429047,nguyennhu991994@gmail.com.e<, Hồ Sỹ Tú,Giao nhanh nha anh !,734,5
4532,4,2018-02-06 07:53:00,2018-02-06 09:23:00,2018-02-07 04:14:00,2018-02-08 23:35:00,4700000,2,155,"Ma ikel, Sabran, Almaty",0984429047,tien.luong@becamexijc.com,Trương Nguyễn Kim Hoàng,Giao nhanh nha anh !,950,6
4533,4,2020-02-03 09:35:00,2020-02-03 14:33:00,2020-02-04 07:57:00,2020-02-05 07:27:00,12676000,4,96,"Sachsen, Al Fujayrah, Obock",0984429047,vinhphuoc@tondonga.com.vn,Trần Sơn,Giao nhanh nha anh !,806,1
4534,4,2018-12-15 10:33:00,2018-12-15 11:34:00,2018-12-15 19:33:00,2018-12-18 00:30:00,14680000,3,508,"Phường Cô Giang, Quận 1, Hồ Chí Minh",0984429047,nguyen_duong278@yahoo.com.vn, Lê Chí Công,Giao nhanh nha anh !,5,1
4535,4,2019-12-14 14:11:00,2019-12-14 15:43:00,2019-12-15 07:42:00,2019-12-16 06:42:00,11661000,2,259,"Phường 02, Quận 4, Hồ Chí Minh",0984429047,funbig@gmail.com,Nguyễn Tấn Trung,Giao nhanh nha anh !,37,6
4536,4,2018-09-30 03:00:00,2018-09-30 07:49:00,2018-09-30 23:47:00,2018-10-03 00:33:00,15818000,2,107,"Shetland Islands, Lacs, Los Angeles",0984429047,dn.hung@tre-vn.com,Tưởng Thanh Hoài Phương,Giao nhanh nha anh !,1405,9
4537,4,2019-04-14 03:44:00,2019-04-14 05:57:00,2019-04-14 20:45:00,2019-04-16 12:11:00,11778000,2,18,"Phường 27, Quận Bình Thạnh, Hồ Chí Minh",0984429047,vanphong@dntbinhduong.vn,Nguyễn Hải Long,Giao nhanh nha anh !,236,7
4538,4,2019-06-29 15:12:00,2019-06-29 19:43:00,2019-06-30 05:21:00,2019-07-02 05:51:00,10560000,2,338,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",0984429047,vietht4@fpt.com.vn,Phan Quỳnh Hương,Giao nhanh nha anh !,383,3
4539,4,2018-11-04 22:19:00,2018-11-04 23:09:00,2018-11-05 13:50:00,2018-11-07 19:44:00,13338000,4,159,"Saaremaa, Qubadli, Tokyo",0984429047,gasvuanh@yahoo.com,Nguyễn Thị Như Ý,Giao nhanh nha anh !,942,6
4540,4,2018-04-19 11:40:00,2018-04-19 11:58:00,2018-04-19 22:37:00,2018-04-21 18:27:00,6298000,2,83,"Tân An Hội, Huyện Củ Chi, Hồ Chí Minh",0984429047,vancongtung@yahoo.com,Phan Xuân Sơn,Giao nhanh nha anh !,280,7
4541,4,2019-03-17 03:00:00,2019-03-17 03:50:00,2019-03-17 11:10:00,2019-03-18 09:26:00,24099000,4,41,"Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",0984429047,longcvk@yahoo.co.uk, Nguyễn Thị Thanh,Giao nhanh nha anh !,181,2
4542,4,2018-01-03 07:39:00,2018-01-03 08:01:00,2018-01-03 23:21:00,2018-01-05 07:40:00,8281000,2,277,"Kafr ash Shaykh, Sahbuz, Shymkent",0984429047,toan_thinhphat@yahoo.com, Đinh Thị Lai,Giao nhanh nha anh !,952,2
4543,4,2018-01-17 17:33:00,2018-01-17 18:33:00,2018-01-18 05:13:00,2018-01-19 19:40:00,1638000,1,192,"Carchi, Queensland, Guangzhou",0984429047,nghiakimdung@yahoo.com.vn,Bùi Ngọc Tiến,Giao nhanh nha anh !,911,2
4544,4,2018-02-01 03:28:00,2018-02-01 06:06:00,2018-02-01 13:05:00,2018-02-03 09:40:00,18967000,3,287,"Zamora Chinchipe, K rdmir, West Jerusalem",0984429047,tangiathanh@yahoo.com,Trần Đình Nghĩa,Giao nhanh nha anh !,940,6
4545,4,2018-03-13 00:31:00,2018-03-13 02:33:00,2018-03-13 20:28:00,2018-03-16 01:53:00,11120200,2,509,"Phú Mỹ Hưng, Huyện Củ Chi, Hồ Chí Minh",0984429047,habui1202@gmail.com,Nguyễn Trí Văn,Giao nhanh nha anh !,277,4
4546,4,2018-02-20 20:02:00,2018-02-20 21:48:00,2018-02-21 14:09:00,2018-02-24 01:27:00,15818000,2,77,"Tarragona  [Tarragona], Xankndi, Fuvahmulah",0984429047,ngocvd-realty@unigroup.com,Nguyễn Quang Tòa,Giao nhanh nha anh !,976,7
4547,4,2019-08-15 07:50:00,2019-08-15 12:24:00,2019-08-16 02:13:00,2019-08-18 00:31:00,7909000,1,143,"North Lanarkshire, Trashigang, Bathsheba",0984429047,tunglamvms@gmail.com,Hồ Thị Diễm Trang,Giao nhanh nha anh !,1282,4
4548,4,2018-02-13 02:27:00,2018-02-13 03:35:00,2018-02-13 13:41:00,2018-02-14 21:00:00,2929000,1,407,"Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",0984429047,thaodownloadtailieu@gmail.com, Lương Phú Trung,Giao nhanh nha anh !,154,3
4549,4,2019-12-17 03:46:00,2019-12-17 06:55:00,2019-12-18 02:46:00,2019-12-19 16:14:00,6298000,2,194,"Upper River, Caquet , Montevideo",0984429047,nguyenminhkhoa@hoasengroup.vn,Mai Đình Cương,Giao nhanh nha anh !,1453,5
4550,4,2018-06-30 15:28:00,2018-06-30 19:34:00,2018-07-01 13:00:00,2018-07-03 09:20:00,12139000,3,44,"Norfolk, British Columbia, Edmonton",0984429047,taitra.event@gmail.com,Nguyễn Thị Hoa,Giao nhanh nha anh !,1297,8
4551,4,2019-01-06 14:02:00,2019-01-06 16:19:00,2019-01-07 00:53:00,2019-01-08 22:57:00,4309500,1,115,"Bayern, 'Ajman, Kousséri",0984429047,huynhchuba@yahoo.com,Nguyễn Thị Hường,Giao nhanh nha anh !,785,6
4552,4,2019-04-15 22:49:00,2019-04-16 00:55:00,2019-04-16 12:54:00,2019-04-17 23:26:00,8209000,2,484,"Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",0984429047,ngotuvien@gmail.com,Đỗ Văn An Sơn,Giao nhanh nha anh !,238,2
4553,4,2019-06-30 10:17:00,2019-06-30 10:41:00,2019-06-30 17:30:00,2019-07-02 13:07:00,5280000,1,461,"Loire, Kjustendil, Toulouse",0984429047,dinhhaktdn@gmail.com, Lê Quang Cường,Giao nhanh nha anh !,1123,3
4554,4,2018-03-11 09:42:00,2018-03-11 10:29:00,2018-03-11 21:23:00,2018-03-13 02:31:00,18928000,4,499,"Phường 04, Quận Gò Vấp, Hồ Chí Minh",0984429047,sallomon2008@gmail.com,Đặng Minh Sơn,Giao nhanh nha anh !,204,3
4555,4,2018-09-11 15:21:00,2018-09-11 20:09:00,2018-09-12 03:34:00,2018-09-13 19:30:00,13841000,4,431,"Staffordshire, Abidjan, Chinandega",0984429047,minhxuyen88@gmail.com,Lương Thị Lựu,Giao nhanh nha anh !,1368,9
4556,4,2019-05-24 01:48:00,2019-05-24 04:25:00,2019-05-24 17:09:00,2019-05-26 17:24:00,3276000,2,243,"Pyr_n_es-Orientales, Smolyan, Lyon",0984429047,contact@keoviet.com,Nguyễn Văn Ký,Giao nhanh nha anh !,1122,3
4557,4,2019-12-28 05:01:00,2019-12-28 06:18:00,2019-12-28 19:26:00,2019-12-30 05:28:00,1638000,1,192,"Phường 01, Quận 11, Hồ Chí Minh",0984429047,nghiakimdung@yahoo.com.vn,Bùi Ngọc Tiến,Giao nhanh nha anh !,134,6
4558,4,2019-12-06 01:32:00,2019-12-06 01:33:00,2019-12-06 13:06:00,2019-12-08 06:01:00,1638000,1,163,"Dinguiraye, Shanghai, Stanley",0984429047,director@lamhiephung.com,Nguyễn Thế Thương,Giao nhanh nha anh !,1432,5
4559,4,2018-05-20 16:44:00,2018-05-20 20:58:00,2018-05-21 03:50:00,2018-05-22 19:17:00,6206000,3,133,"Phường Tứ Liên, Quận Tây Hồ, Hà Nội",0984429047,taylt@dongabank.com.vn,Đinh Ngọc Anh,Giao nhanh nha anh !,340,3
4560,4,2018-03-14 19:36:00,2018-03-14 22:31:00,2018-03-15 13:37:00,2018-03-17 14:09:00,16858000,4,234,"Zamora, Kushtia, Medina",0984429047,bichhang333@gmail.com,Nguyễn Văn Cường,Giao nhanh nha anh !,1018,7
4561,4,2018-12-30 20:27:00,2018-12-30 23:06:00,2018-12-31 15:25:00,2019-01-03 00:30:00,19094000,4,476,"Phường 12, Quận 3, Hồ Chí Minh",0984429047,tranxuanmai88@gmail.com,Nguyễn Thanh San,Giao nhanh nha anh !,33,1
4562,4,2018-09-30 03:00:00,2018-09-30 07:49:00,2018-09-30 23:47:00,2018-10-03 00:33:00,15818000,2,233,"Shetland Islands, Lacs, Los Angeles",0984429047,hungtran.1973@yahoo.com,Hoàng Thị Út Khánh,Giao nhanh nha anh !,1405,9
4563,4,2018-04-18 14:55:00,2018-04-18 19:51:00,2018-04-19 10:40:00,2018-04-21 16:20:00,2836000,2,7,"Phường Kim Mã, Quận Ba Đình, Hà Nội",0984429047,phanvui453@gmail.com,Phan Đăng Vui,Giao nhanh nha anh !,486,4
4564,4,2018-05-15 18:54:00,2018-05-15 19:51:00,2018-05-16 06:18:00,2018-05-17 23:57:00,1418000,1,381,"Tarn, Ash Shamaliyah, Miskolc",0984429047,hanhung6286@gmail.com,Hồ Thanh Sơn,Giao nhanh nha anh !,1139,3
4565,4,2019-01-24 13:32:00,2019-01-24 15:03:00,2019-01-24 22:47:00,2019-01-26 02:27:00,21378000,4,402,"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",0984429047,trandainghia250883@gmail.com,Nguyễn Lê Thảo Phương,Giao nhanh nha anh !,81,1
4566,4,2019-12-17 03:46:00,2019-12-17 06:55:00,2019-12-18 02:46:00,2019-12-19 16:14:00,3276000,2,203,"Phường Bà Triệu, TP. Nam Định, Nam Định",0984429047,phuocbinh313@yahoo.com.vn,Nguyễn Tấn Châu,Giao nhanh nha anh !,713,1
4567,4,2019-10-21 09:53:00,2019-10-21 10:52:00,2019-10-21 18:15:00,2019-10-23 13:22:00,10560000,2,52,"Phường Hoà Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",0984429047,ttdnt@hn.vnn.vn,Lâm Ngọc Tài,Giao nhanh nha anh !,603,9
4568,4,2018-02-27 10:42:00,2018-02-27 11:59:00,2018-02-28 07:46:00,2018-03-02 02:10:00,10818000,3,416,"Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",0984429047,tranthuhien2606@gmail.com, Nguyễn Thị Tố Loan,Giao nhanh nha anh !,181,7
4569,4,2018-01-26 03:58:00,2018-01-26 06:51:00,2018-01-26 17:46:00,2018-01-28 20:29:00,6480000,2,69,"Ceuta, Noakhali, Bawshar",0984429047,vothanh99@yahoo.com,Nguyễn Thị Bích Liễu,Giao nhanh nha anh !,997,7
4570,4,2018-03-18 03:16:00,2018-03-18 03:41:00,2018-03-18 19:50:00,2018-03-21 03:56:00,6112000,4,514,"Thị Trấn Củ Chi, Huyện Củ Chi, Hồ Chí Minh",0984429047,lienpham142@gmail.com,Nguyễn Kim Quân,Giao nhanh nha anh !,286,3
4571,4,2018-11-28 13:43:00,2018-11-28 16:57:00,2018-11-29 00:24:00,2018-11-30 03:49:00,8836000,4,287,"San Juan, Vayoc Jor, Muchinga",0984429047,tangiathanh@yahoo.com,Trần Đình Nghĩa,Giao nhanh nha anh !,850,2
4572,4,2018-12-02 21:23:00,2018-12-02 23:07:00,2018-12-03 07:37:00,2018-12-04 19:37:00,4700000,1,315,"Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh",0984429047,info@diaockimoanh.com.vn,Trần Quang Bình,Giao nhanh nha anh !,257,7
4573,4,2019-04-04 01:29:00,2019-04-04 05:34:00,2019-04-04 13:05:00,2019-04-06 07:57:00,14129000,2,157,"Phường 16, Quận Gò Vấp, Hồ Chí Minh",0984429047,sonluu@vietson.vn, Nguyễn Thị Thanh Thúy,Giao nhanh nha anh !,216,8
4574,4,2018-10-12 02:00:00,2018-10-12 05:19:00,2018-10-13 00:24:00,2018-10-14 11:54:00,4347000,2,157,"Xã Tân Lập, Huyện Bắc Sơn, Lạng Sơn",0984429047,sonluu@vietson.vn, Nguyễn Thị Thanh Thúy,Giao nhanh nha anh !,689,1
4575,4,2018-08-13 14:37:00,2018-08-13 17:02:00,2018-08-14 07:59:00,2018-08-15 05:46:00,8836000,4,390,"Xã Thanh Bình, Thị xã Bình Long, Bình Phước",0984429047,sybinhqt@gmail.com,Hoàng Ngọc Toàn,Giao nhanh nha anh !,643,1
4576,4,2019-05-08 18:08:00,2019-05-08 18:45:00,2019-05-09 01:19:00,2019-05-11 06:15:00,12640000,3,414,"Tân Thạnh Tây, Huyện Củ Chi, Hồ Chí Minh",0984429047,nguyentrangtb86@gmail.com,Võ Phan Ðình Minh,Giao nhanh nha anh !,283,8
4577,4,2020-02-23 19:59:00,2020-02-23 20:20:00,2020-02-24 05:07:00,2020-02-25 04:37:00,21378000,4,232,"Wigan, Bas-Sassandra, Saint Croix",0984429047,tdhacc11@gmail.com, Nguyễn Hữu Hoa,Giao nhanh nha anh !,1401,5
4578,4,2018-11-07 09:14:00,2018-11-07 12:12:00,2018-11-08 08:05:00,2018-11-09 17:23:00,5858000,2,458,"Yomou, Saarland, Faaa",0984429047,hamaitanphat@gmail.com,Phan Anh Vui,Giao nhanh nha anh !,1478,5
4579,4,2019-05-07 23:03:00,2019-05-08 03:47:00,2019-05-08 13:10:00,2019-05-10 23:00:00,4901000,2,56,"Phường Ba Ngòi, TP. Cam Ranh, Khánh Hòa",0984429047,info@vinamit.com,Đinh Hữu Nam,Giao nhanh nha anh !,629,9
4580,4,2019-09-07 03:10:00,2019-09-07 05:15:00,2019-09-07 13:39:00,2019-09-08 15:21:00,6258000,2,379,"Greenwich, Long Island, London",0984429047,phanlananhvn@gmail.com,Hoàng Tiến Sỹ,Giao nhanh nha anh !,1257,4
4581,4,2019-06-06 19:52:00,2019-06-06 21:52:00,2019-06-07 11:54:00,2019-06-08 18:00:00,9298000,3,78,"Bouches-du-Rh ne, Kouritenga, Gomel",0984429047,chinh@motorimage.net,Nguyễn Văn Trực,Giao nhanh nha anh !,1077,3
4582,4,2018-12-14 20:23:00,2018-12-14 20:37:00,2018-12-15 09:14:00,2018-12-16 08:58:00,16562000,4,499,"Phường Bến Thành, Quận 1, Hồ Chí Minh",0984429047,sallomon2008@gmail.com,Đặng Minh Sơn,Giao nhanh nha anh !,2,6
4583,4,2019-10-07 13:09:00,2019-10-07 13:16:00,2019-10-07 19:41:00,2019-10-08 21:53:00,10438500,3,409,"Greater Accra, Obwalden (de), Marigot",0984429047,dangkhoa.hua@gmail.com,Tô Thị Minh Hải,Giao nhanh nha anh !,1386,5
4584,4,2019-12-22 01:36:00,2019-12-22 04:01:00,2019-12-22 19:16:00,2019-12-24 06:32:00,7909000,1,501,"Karlovacka _upanija, Kr lov_hradeck_ kraj, Nukunonu",0984429047,bichphuongnshd@gmail.com,Nguyễn Vĩnh Huy,Giao nhanh nha anh !,1532,1
4585,4,2018-02-12 05:42:00,2018-02-12 06:28:00,2018-02-12 19:44:00,2018-02-14 12:53:00,17456000,3,426,"Phường 05, Quận Bình Thạnh, Hồ Chí Minh",0984429047,quanphung_trat@ymail.com,Lương Minh Sâm,Giao nhanh nha anh !,221,2
4586,4,2018-11-07 09:14:00,2018-11-07 12:12:00,2018-11-08 08:05:00,2018-11-09 17:23:00,5858000,2,503,"Yomou, Saarland, Faaa",0984429047,ngohuyen546@gmail.com,Huỳnh Anh Tú,Giao nhanh nha anh !,1478,1
4587,4,2019-12-09 12:27:00,2019-12-09 14:36:00,2019-12-10 07:22:00,2019-12-12 17:41:00,2836000,2,349,"Avannaata Kommunia, Woroba, Georgetown",0984429047,quyentra081292@gmail.com,Ngô Minh Kha,Giao nhanh nha anh !,1437,5
4588,4,2018-08-20 10:51:00,2018-08-20 14:23:00,2018-08-20 21:14:00,2018-08-22 18:04:00,15258000,4,387,"Xã Hòa Hưng, Huyện Xuyên Mộc, Bà Rịa - Vũng Tàu",0984429047,truong.thaoly1988@gmail.com, Lê Tấn Tài,Giao nhanh nha anh !,518,9
4589,4,2018-07-19 04:07:00,2018-07-19 08:14:00,2018-07-19 19:14:00,2018-07-22 00:24:00,11185000,3,212,"Kingston upon Thames, Paran , Saltvik",0984429047,bit@bit.com.vn,Nguyễn Đức Thuận,Giao nhanh nha anh !,1265,8
4590,4,2018-10-16 10:40:00,2018-10-16 12:29:00,2018-10-16 19:37:00,2018-10-18 15:42:00,15258000,4,67,"Phường Bình Minh, TP. Lào Cai, Lào Cai",0984429047,huongvtv@apave.com.vn,Nguyễn Thanh Khang,Giao nhanh nha anh !,697,1
4591,4,2019-04-23 08:14:00,2019-04-23 13:13:00,2019-04-24 00:28:00,2019-04-25 23:16:00,3220000,2,140,"Kainuu, Saint George, Hyesan",0984429047,hailtt@vietabank.com.vn,Bùi Anh Thi,Giao nhanh nha anh !,994,7
4592,4,2018-12-15 10:33:00,2018-12-15 11:34:00,2018-12-15 19:33:00,2018-12-18 00:30:00,13189000,2,125,"Xã Long Đức, TP. Trà Vinh, Trà Vinh",0984429047,info@diaocbinhduong.com.vn,Phạm Từ Thiện,Giao nhanh nha anh !,744,5
4593,4,2018-04-25 09:30:00,2018-04-25 14:04:00,2018-04-25 20:08:00,2018-04-27 13:46:00,11185000,3,405,"Oise, Razgrad, Famagusta",0984429047,1c.in.vietnam@gmail.com,Huỳnh Công Pháp,Giao nhanh nha anh !,1099,7
4594,4,2018-07-09 21:58:00,2018-07-09 23:51:00,2018-07-10 14:45:00,2018-07-12 17:28:00,1418000,1,232,"Glasgow City, Rio de Janeiro, Uppsala",0984429047,tdhacc11@gmail.com, Nguyễn Hữu Hoa,Giao nhanh nha anh !,1246,8
4595,4,2018-06-18 16:28:00,2018-06-18 17:04:00,2018-06-19 06:23:00,2018-06-21 14:59:00,2836000,2,161,"Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",0984429047,camhon.ly@hlbvn.hongleong.com,Trần Nguyễn Nhật Long Huy,Giao nhanh nha anh !,396,4
4596,4,2018-04-22 22:35:00,2018-04-23 01:01:00,2018-04-23 16:52:00,2018-04-24 16:06:00,21676000,4,36,"Phường Đức Giang, Quận Long Biên, Hà Nội",0984429047,cuongmanager@yahoo.com, Kan Mun Pung,Giao nhanh nha anh !,355,5
4597,4,2018-09-17 14:51:00,2018-09-17 19:24:00,2018-09-18 12:53:00,2018-09-19 21:42:00,20803500,3,38,"Tam Phước, TP. Biên Hòa, Đồng Nai",0984429047,hieudinh@vietroyal.com.vn,Lê Thị Thoan,Giao nhanh nha anh !,571,9
4598,4,2019-10-21 09:53:00,2019-10-21 10:52:00,2019-10-21 18:15:00,2019-10-23 13:22:00,9658000,4,198,"Phường Hoà Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",0984429047,vituonglai2010@yahoo.com,Đặng Trần Gia Thoại,Giao nhanh nha anh !,603,6
4599,4,2019-06-24 11:47:00,2019-06-24 12:27:00,2019-06-25 00:12:00,2019-06-27 01:57:00,23727000,3,300,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",0984429047,huuanh@westernford.com.vn,Huỳnh Tâm Nhiên,Giao nhanh nha anh !,373,3
4600,4,2019-10-13 12:38:00,2019-10-13 13:30:00,2019-10-14 04:59:00,2019-10-16 16:03:00,17456000,3,443,"Saint Patrick, Liaoning, Mon Repos",0984429047,gargamrel3101@gmail.com,Lê Tuấn Đạt,Giao nhanh nha anh !,1397,5
4601,4,2018-06-14 09:49:00,2018-06-14 11:56:00,2018-06-15 00:13:00,2018-06-16 23:14:00,4446000,3,389,"Darlington, Rio Grande do Sul, The Hague",0984429047,letuyen.asenco@gmail.com,Lê Quang Minh,Giao nhanh nha anh !,1197,8
4602,4,2019-12-09 12:27:00,2019-12-09 14:36:00,2019-12-10 07:22:00,2019-12-12 17:41:00,8689000,3,359,"Xã Cam Đường, TP. Lào Cai, Lào Cai",0984429047,chanhleockt@gmail.com,Lê Đức Thượng,Giao nhanh nha anh !,698,5
4603,4,2019-12-13 19:06:00,2019-12-13 19:45:00,2019-12-14 14:33:00,2019-12-15 19:26:00,17309000,3,344,"Gu_k_dou, Maule, Lima",0984429047,lethicam2304@gmail.com,Nguyễn Văn Trình,Giao nhanh nha anh !,1445,5
4604,4,2019-11-11 13:22:00,2019-11-11 14:37:00,2019-11-12 00:34:00,2019-11-13 13:47:00,1418000,1,129,"Xã Thanh Phú, Thị xã Bình Long, Bình Phước",0984429047,le_huy2102@yahoo.com,Trần Triệu Anh,Giao nhanh nha anh !,644,5
4605,4,2019-05-07 04:58:00,2019-05-07 09:49:00,2019-05-07 22:01:00,2019-05-08 22:44:00,8536000,4,209,"Tân An Hội, Huyện Củ Chi, Hồ Chí Minh",0984429047,levy.ngon@gmail.com,Hồ Thị Hằng,Giao nhanh nha anh !,280,7
4606,4,2019-04-23 08:14:00,2019-04-23 13:13:00,2019-04-24 00:28:00,2019-04-25 23:16:00,5000000,1,498,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",0984429047,tran780@yahoo.com.vn,Lê Hà Tuấn,Giao nhanh nha anh !,324,4
4607,4,2019-02-25 14:21:00,2019-02-25 16:10:00,2019-02-26 06:57:00,2019-02-28 11:24:00,5869000,1,287,"Phường 11, Quận 11, Hồ Chí Minh",0984429047,tangiathanh@yahoo.com,Trần Đình Nghĩa,Giao nhanh nha anh !,144,2
4608,4,2018-09-13 01:16:00,2018-09-13 03:12:00,2018-09-13 15:50:00,2018-09-16 01:11:00,9919000,3,498,"Xã Mong Thọ A, Huyện Châu Thành, Kiên Giang",0984429047,tran780@yahoo.com.vn,Lê Hà Tuấn,Giao nhanh nha anh !,634,1
4609,4,2020-01-21 20:25:00,2020-01-22 01:06:00,2020-01-22 21:00:00,2020-01-24 20:32:00,8694000,4,470,"San Juan, Vayoc Jor, Muchinga",0984429047,lantk85@gmail.com,Nguyễn Phú Lượng,Giao nhanh nha anh !,850,6
4610,4,2018-11-09 01:04:00,2018-11-09 05:17:00,2018-11-09 19:11:00,2018-11-12 04:46:00,13767000,3,272,"Xã Nậm Loong, TP. Lai Châu, Lai Châu",0984429047,dungnt1.pjico@petrolimex.com.vn,Nguyễn Đại Dương,Giao nhanh nha anh !,673,1
4611,4,2018-03-19 00:01:00,2018-03-19 01:48:00,2018-03-19 15:47:00,2018-03-21 15:04:00,1638000,1,509,"Pontevedra  [Pontevedra], Chittagong, Aleppo",0984429047,habui1202@gmail.com,Nguyễn Trí Văn,Giao nhanh nha anh !,1028,8
4612,4,2019-11-22 15:37:00,2019-11-22 20:00:00,2019-11-23 12:14:00,2019-11-24 23:01:00,3276000,2,294,"Tougu_, Granma, Suai",0984429047,bimico@binhduong.com.vn,Hoàng Phương Minh,Giao nhanh nha anh !,1473,5
4613,4,2018-11-19 08:14:00,2018-11-19 09:42:00,2018-11-19 19:42:00,2018-11-22 06:44:00,13189000,2,201,"Xã Nông Thượng, TP. Bắc Kạn, Bắc Kạn",0984429047,ngocson.trithuc@gmail.com,Trần Văn Nam,Giao nhanh nha anh !,693,5
4614,4,2019-03-17 03:00:00,2019-03-17 03:50:00,2019-03-17 11:10:00,2019-03-18 09:26:00,7909000,1,446,"Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",0984429047,tuantran@clevercfo.com,Huỳnh Đình Ánh,Giao nhanh nha anh !,181,2
4615,4,2018-04-19 10:00:00,2018-04-19 10:49:00,2018-04-19 21:49:00,2018-04-21 22:35:00,7040000,2,348,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",0984429047,tongdasa@gmail.com,Đỗ Ngọc Hùng,Giao nhanh nha anh !,348,3
4616,4,2019-05-21 12:13:00,2019-05-21 16:13:00,2019-05-22 01:06:00,2019-05-23 11:53:00,2929000,1,192,"Xã Lê Minh Xuân, Huyện Bình Chánh, Hồ Chí Minh",0984429047,nghiakimdung@yahoo.com.vn,Bùi Ngọc Tiến,Giao nhanh nha anh !,307,3
4617,4,2018-03-07 01:02:00,2018-03-07 03:19:00,2018-03-07 12:11:00,2018-03-09 23:44:00,21791020,3,312,"Lugo  [Lugo], Joypurhat, Hebron",0984429047,liveseeking@gmail.com,Nguyễn Thành Huân,Giao nhanh nha anh !,1005,8
4618,4,2020-01-10 18:11:00,2020-01-10 19:44:00,2020-01-11 07:21:00,2020-01-13 10:20:00,7958000,4,359,"East Berbice-Corentyne, Boa Vista, Menen",0984429047,chanhleockt@gmail.com,Lê Đức Thượng,Giao nhanh nha anh !,1499,1
4619,4,2019-05-20 17:08:00,2019-05-20 21:15:00,2019-05-21 08:57:00,2019-05-23 00:37:00,8849000,1,266,"Oromiya, Magura, Ankara",0984429047,nhan0007@gmail.com, Lưu Văn Lương,Giao nhanh nha anh !,1045,3
4620,4,2019-01-11 19:27:00,2019-01-11 20:35:00,2019-01-12 03:01:00,2019-01-14 00:50:00,1638000,1,446,"Lower River, Santander, Puente Alto",0984429047,tuantran@clevercfo.com,Huỳnh Đình Ánh,Giao nhanh nha anh !,1421,1
4621,4,2018-09-17 14:51:00,2018-09-17 19:24:00,2018-09-18 12:53:00,2018-09-19 21:42:00,6148000,2,14,"Tam Phước, TP. Biên Hòa, Đồng Nai",0984429047,17133073@student.hcmute.edu.vn,khachhang10,Giao nhanh nha anh !,571,4
